ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,payload_entropy,orig_payload_len,has_uri_payload,label
1780957249.318227,C6a31545e2d79,192.168.60.1,60986,192.168.60.7,5902,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.318259,C88ca084b6fee,192.168.60.1,59620,192.168.60.5,5800,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.318291,C317cb0d00858,192.168.60.1,40172,192.168.60.6,5902,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.318323,Cda29c5df1666,192.168.60.1,59286,192.168.60.7,8800,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.318356,C43ae897c7c12,192.168.60.1,38498,192.168.60.5,5902,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.318388,C9687b0ee93c9,192.168.60.1,49902,192.168.60.6,8800,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.31842,C25e75597100f,192.168.60.1,53648,192.168.60.7,5510,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.318452,C40eb2e5e3018,192.168.60.1,59098,192.168.60.5,8800,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.318484,C7424bed0aef9,192.168.60.1,45992,192.168.60.6,5510,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.318516,C2220e68c1962,192.168.60.1,41872,192.168.60.7,2119,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.318548,C00dceca858ab,192.168.60.1,45854,192.168.60.5,5510,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.318579,Ce48608872659,192.168.60.1,49392,192.168.60.6,2119,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.318897,Cb42a39497d4a,192.168.60.1,60940,192.168.60.6,1524,tcp,1.5e-05,0,0,1,1,0.0,0,0,-1
1780957249.31894,Ca165a6da4e4e,192.168.60.1,51848,192.168.60.7,1524,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.318974,C9c7d81f0b79b,192.168.60.1,56444,192.168.60.5,2119,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319006,Ca43c410c552a,192.168.60.1,37650,192.168.60.6,6059,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319039,Cab0f846f203b,192.168.60.1,38654,192.168.60.7,6059,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319071,C7dafca8f1a9a,192.168.60.1,57514,192.168.60.5,1524,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319103,Ccc1b5991a0f3,192.168.60.1,37614,192.168.60.6,8383,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319135,Cc7270f781370,192.168.60.1,53798,192.168.60.7,8383,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.319168,Cab3a4cf23e26,192.168.60.1,40468,192.168.60.5,6059,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.3192,C5ce294615603,192.168.60.1,37480,192.168.60.6,30951,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319233,C9b5a00d85f94,192.168.60.1,55358,192.168.60.7,30951,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319265,Ca4cd59be3829,192.168.60.1,58100,192.168.60.5,8383,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.319298,Cfba8d707d2b4,192.168.60.1,52994,192.168.60.6,32776,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.31933,C9e8551df3835,192.168.60.1,48670,192.168.60.7,32776,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.319363,Cc50e5312ce25,192.168.60.1,49356,192.168.60.5,30951,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319396,C78238746dda4,192.168.60.1,58072,192.168.60.6,10002,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319429,C96fd03daee71,192.168.60.1,59912,192.168.60.7,10002,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319461,Ce7bc7b3c8175,192.168.60.1,39836,192.168.60.5,32776,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319493,C52af1f8a3d7a,192.168.60.1,40252,192.168.60.6,8649,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.319527,Cfec02e357f87,192.168.60.1,32768,192.168.60.7,8649,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.31956,C64291a4fead6,192.168.60.1,58360,192.168.60.5,10002,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319643,C6d13b34a4e81,192.168.60.1,60364,192.168.60.6,1148,tcp,1.8e-05,0,0,1,1,0.0,0,0,-1
1780957249.319693,Cdc5059090c5d,192.168.60.1,39692,192.168.60.7,1148,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.319727,Ccac0f320b62b,192.168.60.1,33222,192.168.60.5,8649,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319759,Ca674573df015,192.168.60.1,33576,192.168.60.6,555,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.319792,C6c2a498a79aa,192.168.60.1,44682,192.168.60.7,555,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319824,C7a5da23fae6b,192.168.60.1,52680,192.168.60.5,1148,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319856,Cb26f7efe6f58,192.168.60.1,44488,192.168.60.6,1060,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319889,C6b0c83432302,192.168.60.1,46348,192.168.60.7,1060,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.319921,C2a0afc077157,192.168.60.1,55022,192.168.60.5,555,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319953,Cfa19c84cc7e2,192.168.60.1,40820,192.168.60.6,3784,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.319985,C898965a07936,192.168.60.1,49522,192.168.60.7,3784,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.320017,Cb8bb7756ca7d,192.168.60.1,43794,192.168.60.5,1060,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.320049,Ca534820c25d7,192.168.60.1,44010,192.168.60.6,89,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.320082,C8d40fff48728,192.168.60.1,44076,192.168.60.7,89,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320114,C83dace1c7f44,192.168.60.1,36356,192.168.60.5,3784,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320146,C51e7e7af731d,192.168.60.1,58902,192.168.60.6,1501,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320179,C4a38d210d036,192.168.60.1,51564,192.168.60.7,1501,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320211,Cf344f3e52d85,192.168.60.1,39004,192.168.60.5,89,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320243,C032600a58d62,192.168.60.1,51562,192.168.60.6,1027,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320277,Cf123cac23c6a,192.168.60.1,50332,192.168.60.7,1027,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320309,C2009d8493613,192.168.60.1,41596,192.168.60.5,1501,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.320342,C62222fff5af7,192.168.60.1,34586,192.168.60.6,55555,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320375,C43116b774fd2,192.168.60.1,41744,192.168.60.7,55555,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320407,C9eae07c27536,192.168.60.1,50822,192.168.60.5,1027,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320439,C02960214cb67,192.168.60.1,47800,192.168.60.6,687,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320471,Ce3bc8d5e6220,192.168.60.1,52194,192.168.60.7,687,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320503,Ce495bf4b542b,192.168.60.1,53282,192.168.60.5,55555,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.320535,Ca6a4f81d5ca3,192.168.60.1,50206,192.168.60.6,8082,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320569,C5e6bc3cdd5f5,192.168.60.1,46206,192.168.60.7,8082,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.320881,Cfdf747d32f87,192.168.60.1,44714,192.168.60.7,6789,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.320921,C1f5e5364e41f,192.168.60.1,52900,192.168.60.5,687,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.320954,C9353d40d717d,192.168.60.1,52870,192.168.60.6,6789,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.320987,C6ab2ff2c8e8a,192.168.60.1,40598,192.168.60.7,6792,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321019,Cc1ed033d3314,192.168.60.1,35008,192.168.60.5,8082,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321053,C54de44f33730,192.168.60.1,44926,192.168.60.6,6792,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321085,C60915e65b6fb,192.168.60.1,56362,192.168.60.7,2045,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.321118,C5181d265fed9,192.168.60.1,34140,192.168.60.5,6789,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.32115,Ca89a825547ff,192.168.60.1,37012,192.168.60.6,2045,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.321183,Cbccd442ab8ce,192.168.60.1,52364,192.168.60.7,3168,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321214,C88f5e6c04658,192.168.60.1,34930,192.168.60.5,6792,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321246,Ca847e3640b4d,192.168.60.1,47882,192.168.60.6,3168,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.321281,Cb8da0c944178,192.168.60.1,41868,192.168.60.7,1044,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.321314,Cfa3c1f045ca5,192.168.60.1,54024,192.168.60.5,2045,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321346,C9b98b42472eb,192.168.60.1,44062,192.168.60.6,1044,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321378,C6c83c434661c,192.168.60.1,36912,192.168.60.7,30,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.321411,C3e25a8e60970,192.168.60.1,54520,192.168.60.5,3168,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321443,Cc052d7c859d5,192.168.60.1,51436,192.168.60.6,30,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321475,C4ea3bb186619,192.168.60.1,42994,192.168.60.7,2301,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321507,Cfc3a0c902469,192.168.60.1,43284,192.168.60.5,1044,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321539,C85c6b0b08e27,192.168.60.1,47134,192.168.60.6,2301,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.321776,C4745fca63c62,192.168.60.1,49930,192.168.60.7,1087,tcp,2e-05,0,0,1,1,0.0,0,0,-1
1780957249.321828,C56cc15082565,192.168.60.1,35554,192.168.60.5,30,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.321864,Cb0750c5eb846,192.168.60.1,49004,192.168.60.6,1087,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.321898,Cf4fb254da784,192.168.60.1,50570,192.168.60.7,1070,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.321931,Ce6f984fcaada,192.168.60.1,57532,192.168.60.5,2301,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.321963,Cc3c237b07faf,192.168.60.1,47168,192.168.60.6,1070,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.321996,Cc423d0a3f169,192.168.60.1,37568,192.168.60.7,749,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.322029,C7097381df1f2,192.168.60.1,40718,192.168.60.5,1087,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.322061,C4942e1b3cfaf,192.168.60.1,47432,192.168.60.6,749,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.322094,Cf283b47040ab,192.168.60.1,51690,192.168.60.7,8600,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.322127,C64e60b558956,192.168.60.1,46102,192.168.60.5,1070,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.322159,C4da1866a555d,192.168.60.1,38094,192.168.60.6,8600,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.322191,Cfb221a258b02,192.168.60.1,58444,192.168.60.7,27000,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.322224,Cd3917d2e3027,192.168.60.1,44104,192.168.60.5,749,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.322257,C1d4d9195fdf7,192.168.60.1,55262,192.168.60.6,27000,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.32229,C3469075ea2fe,192.168.60.1,53316,192.168.60.7,1972,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.322322,C8dc5092467d6,192.168.60.1,44750,192.168.60.5,8600,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.322354,C65814d9fbb3c,192.168.60.1,58618,192.168.60.6,1972,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.322387,C0154650ad38b,192.168.60.1,45912,192.168.60.7,5730,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.322419,Cd21471aebaea,192.168.60.1,55254,192.168.60.5,27000,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.322451,Cc885141335aa,192.168.60.1,37872,192.168.60.6,5730,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.322484,Ca6216e290105,192.168.60.1,36300,192.168.60.7,2910,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.322517,C18feb4450701,192.168.60.1,40200,192.168.60.5,1972,tcp,0.000169,0,0,1,1,0.0,0,0,-1
1780957249.322725,C74977e0a8551,192.168.60.1,57300,192.168.60.6,2910,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.322761,Cd89d801f88c4,192.168.60.1,41042,192.168.60.7,43,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.322795,Cbc41b51b46db,192.168.60.1,35680,192.168.60.5,5730,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.322828,C6a6af12c909a,192.168.60.1,40348,192.168.60.6,43,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.322862,C99318dae85c3,192.168.60.1,58128,192.168.60.7,6101,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.322894,Ce579e1fd9bdd,192.168.60.1,59152,192.168.60.5,2910,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323188,C6eacf7c55435,192.168.60.1,35276,192.168.60.5,43,tcp,1.5e-05,0,0,1,1,0.0,0,0,-1
1780957249.323227,Cd644111f501e,192.168.60.1,49418,192.168.60.6,6101,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.32326,C5ac1ed2bcac9,192.168.60.1,53394,192.168.60.7,1038,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.323293,Cfefff8b9e33c,192.168.60.1,58340,192.168.60.5,6101,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323326,C8194021c21c6,192.168.60.1,52612,192.168.60.6,1038,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323358,Cbf92fc7524b7,192.168.60.1,46334,192.168.60.7,541,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.32339,Caf6e24ee1b91,192.168.60.1,58838,192.168.60.5,1038,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323422,C4c9912027e3a,192.168.60.1,48036,192.168.60.6,541,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.323455,Cf1e46722cf46,192.168.60.1,55432,192.168.60.7,50636,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323487,C1f54aebba605,192.168.60.1,38446,192.168.60.5,541,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323543,Cdbd86596ba21,192.168.60.1,46332,192.168.60.6,50636,tcp,1.7e-05,0,0,1,1,0.0,0,0,-1
1780957249.32359,Cd06173054976,192.168.60.1,41094,192.168.60.7,5862,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.323625,C830690554358,192.168.60.1,46934,192.168.60.5,50636,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323657,C5dfa12bf93ea,192.168.60.1,34444,192.168.60.6,5862,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.323691,C6c8e2652c925,192.168.60.1,38624,192.168.60.7,27355,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323724,C808df47cb027,192.168.60.1,34602,192.168.60.5,5862,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323756,Cf7e2d35a5507,192.168.60.1,49758,192.168.60.6,27355,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.323789,C1c5e99bb1d07,192.168.60.1,52042,192.168.60.7,6580,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323828,C54c861838c23,192.168.60.1,48714,192.168.60.5,27355,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323862,C1fd6968332b3,192.168.60.1,57528,192.168.60.6,6580,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323895,Cc66f929f1292,192.168.60.1,37000,192.168.60.7,1029,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323926,Caf8cc73eb668,192.168.60.1,48764,192.168.60.5,6580,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.323959,C6d808e944d6b,192.168.60.1,37310,192.168.60.6,1029,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.323992,C8ca5645f49ed,192.168.60.1,46546,192.168.60.7,1121,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.324024,Cccb8eecf0b0a,192.168.60.1,40794,192.168.60.5,1029,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324057,Ce03404d34016,192.168.60.1,46268,192.168.60.6,1121,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.324089,C0be964b7cd1f,192.168.60.1,37880,192.168.60.7,5061,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324123,C5f58254e1417,192.168.60.1,42188,192.168.60.5,1121,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324156,C7723af9a5c42,192.168.60.1,55676,192.168.60.6,5061,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324189,C60fd4e6386a8,192.168.60.1,52618,192.168.60.7,20828,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324222,C33141dce190a,192.168.60.1,58238,192.168.60.5,5061,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.324255,C2492c1e6c926,192.168.60.1,52822,192.168.60.6,20828,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324288,C84ee57ade721,192.168.60.1,41434,192.168.60.7,1010,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.32432,C3310d1d6038b,192.168.60.1,52018,192.168.60.5,20828,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324352,C97080ea30e71,192.168.60.1,56582,192.168.60.6,1010,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324384,C007fbfcd6b9c,192.168.60.1,41500,192.168.60.7,3001,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324416,Cda123e5cf6a4,192.168.60.1,54794,192.168.60.5,1010,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324453,C3b5497468488,192.168.60.1,52394,192.168.60.6,3001,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324511,C05d50ebb15d6,192.168.60.1,32944,192.168.60.7,1064,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.324554,Cdd262f02ebde,192.168.60.1,37770,192.168.60.5,3001,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.324588,Cbc50d2795e11,192.168.60.1,39954,192.168.60.6,1064,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324621,Cf16716d82d2f,192.168.60.1,40374,192.168.60.7,10004,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.324653,C9776db6a23dd,192.168.60.1,52362,192.168.60.5,1064,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.324685,C16e35ddf1af0,192.168.60.1,54090,192.168.60.6,10004,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.324718,C677110bc6e4a,192.168.60.1,49606,192.168.60.7,259,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324751,Ca8bf4461fb92,192.168.60.1,53650,192.168.60.5,10004,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.324782,C5cff13171baf,192.168.60.1,42990,192.168.60.6,259,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.324819,Cfaae5a85e690,192.168.60.1,49862,192.168.60.7,6543,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.324853,C3950c723dae9,192.168.60.1,50652,192.168.60.5,259,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.324886,C59409fc18a10,192.168.60.1,38092,192.168.60.6,6543,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.32518,C5cabb0f2c306,192.168.60.1,48046,192.168.60.6,5544,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.325218,Cd77bd8d529dc,192.168.60.1,57434,192.168.60.7,5544,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.325251,Cdcd3ad6ce064,192.168.60.1,47752,192.168.60.5,6543,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.325284,Cf3ff0584b66f,192.168.60.1,53044,192.168.60.6,40911,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.325317,C936a83889122,192.168.60.1,46702,192.168.60.7,40911,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.32535,C72d9bfc52acc,192.168.60.1,41414,192.168.60.5,5544,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.325388,Cd5960f3c7f9e,192.168.60.1,43274,192.168.60.6,1812,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.325421,Cea62698629dd,192.168.60.1,56540,192.168.60.7,1812,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.325453,C45853556f8a2,192.168.60.1,42482,192.168.60.5,40911,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.325898,C96fe3a39cc66,192.168.60.1,37202,192.168.60.6,1840,tcp,1.7e-05,0,0,1,1,0.0,0,0,-1
1780957249.325951,C5188360fa4d2,192.168.60.1,52496,192.168.60.7,1840,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.325986,Cce479bba5647,192.168.60.1,56140,192.168.60.5,1812,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.326021,Cc13a6b6d78a9,192.168.60.1,43920,192.168.60.6,1875,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.326054,C7a46abf56053,192.168.60.1,54488,192.168.60.7,1875,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326087,C8940308edaec,192.168.60.1,56772,192.168.60.5,1840,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326119,C2c456d3349bd,192.168.60.1,53680,192.168.60.6,34573,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.326152,Caf63c308d957,192.168.60.1,36390,192.168.60.7,34573,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326184,C1b440172539c,192.168.60.1,49266,192.168.60.5,1875,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326216,Cfe721234c347,192.168.60.1,46622,192.168.60.6,6156,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326248,C9d5f268d4f59,192.168.60.1,41526,192.168.60.7,6156,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326281,C379d723c21d6,192.168.60.1,55696,192.168.60.5,34573,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.326314,Cafb72e87ca9c,192.168.60.1,50818,192.168.60.6,1236,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326346,C4facde1ee582,192.168.60.1,38162,192.168.60.7,1236,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.326379,Cca6694f2ccd2,192.168.60.1,35472,192.168.60.5,6156,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326412,C79cc2e2df776,192.168.60.1,43570,192.168.60.6,8181,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326472,C04a5381ba0c2,192.168.60.1,41674,192.168.60.7,8181,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.326514,C05ddc40004dc,192.168.60.1,46106,192.168.60.5,1236,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.326547,C048b00010d5a,192.168.60.1,42818,192.168.60.6,10628,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.326581,Cb74951e522f3,192.168.60.1,42998,192.168.60.7,10628,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326613,C096bb8b7ddd8,192.168.60.1,56650,192.168.60.5,8181,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.326645,Ca0a88244eaf6,192.168.60.1,53898,192.168.60.6,6668,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.326679,Cfc218947c1f4,192.168.60.1,49494,192.168.60.7,6668,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326711,C4a5c328d9753,192.168.60.1,58658,192.168.60.5,10628,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326743,Cd485a7975d68,192.168.60.1,58792,192.168.60.6,2608,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.326776,Ce739289a4c37,192.168.60.1,43744,192.168.60.7,2608,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.326808,Cbacd3c5bc504,192.168.60.1,44436,192.168.60.5,6668,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
